imdbId,movie_title,title_year,releaseDate,genres,writers,director_name,sequel,hitFlop,actor_1_name,actor_2_name,actor_3_name,actor_4_name
tt0456481,Jaan-E-Mann: Let's Fall in Love... Again,2006,20-Oct-06,Musical | Romance,Shirish Kunder (dialogue) | Shirish Kunder (screenplay) | Shirish Kunder (story),Shirish Kunder,0,2,Salman Khan , Akshay Kumar , Preity Zinta , Anupam Kher
tt0456500,Kyaa Kool Hai Hum,2005,06-May-05,Comedy | Mystery,Sachin Yardi (story) | Pankaj Trivedi (story),Sangeeth Sivan,0,6,Tusshar Kapoor , Ritesh Deshmukh , Isha Koppikar , Neha Dhupia
tt0456549,Mr Ya Miss,2005,02-Dec-05,Comedy,Antara Mali (screenplay) | Antara Mali (story) | Raghuvir Shekhawat (dialogue),Antara Mali | Satchit Puranik,0,2,Antara Mali , Ritesh Deshmukh , Divya Dutta , Aftab Shivdasani
tt0456558,Nazar,2005,20-May-05,Thriller,Mahesh Bhatt | Anand Sivakumaran (screenplay),Soni Razdan,0,2,Meera , Ashmit Patel , Koel Purie , Neena Gupta
tt0457875,Ek Ajnabee,2005,09-Dec-05,Action | Adventure | Crime,Apoorva Lakhia (screenplay) | Manoj Tyagi (screenplay) | Manoj Tyagi (dialogue),Apoorva Lakhia,0,2,Amitabh Bachchan , Arjun Rampal , Perizaad Zorabian , Rucha Vaidya
tt0457940,Home Delivery: Aapko... Ghar Tak,2005,02-Dec-05,Comedy | Romance,Sujoy Ghosh (screenplay) | Sujoy Ghosh (story) | Suresh Nair (dialogue) | Suresh Nair (story) | Ritesh Shah (dialogue) | Milap Zaveri (dialogue),Sujoy Ghosh,0,1,Vivek Oberoi , Mahima Chaudhry , Ayesha Takia , Boman Irani
tt0458017,Mixed Doubles,2006,10-Feb-06,Comedy | Drama,Rajat Kapoor (script) | Anurag Kashyap (dialogues),Rajat Kapoor,0,2,Konkona Sen Sharma , Ranvir Shorey , Koel Purie , Saurabh Shukla
tt0458027,Mumbai Godfather,2005,22-Sep-05,Action | Crime | Drama,Farhad Bhiwandiwala (lyrics) | Salim Hyder | Jeetendra S. Shukla (lyrics) | Deepak Balraj Vij,Deepak Balraj Vij,0,1,Seema Biswas , Vikram Singh , Bhumika , Govind Namdeo
tt0459133,Shabnam Mausi,2005,20-May-05,Drama,Aadesh K. Arjun | Yogesh Bharadwaj | S. Sachinder,Yogesh Bharadwaj,0,1,Ashutosh Rana , Sujeet Chaubey , Divya Desai , Jasvvant Khera
tt0459293,"Gandhi, My Father",2007,27-Jul-07,Biography | Drama | History,Chandulal Dalal (book) | Feroz Abbas Khan | Neelamben Parikh (book),Feroz Abbas Khan,0,1,Akshaye Khanna , Darshan Jariwala , Shefali Shetty , Bhoomika Chawla
tt0459423,Kahaani Gudiya Ki...: True Story of a Woman,2008,11-Apr-08,Drama,Ashok Hamrahi | Madan Pal (lyrics),Prabhakar Shukla,0,1,Divya Dutta , Arif Zakaria , Rajpal Yadav , Somed Agarwal
tt0459475,Naam Gum Jaayega,2005,10-Apr-05,Thriller,Amol Shetge,Amol Shetge,0,1,Raqesh Vashisth , Dia Mirza , Aryan Vaid , Mandira Bedi
tt0459605,Eklavya: The Royal Guard,2007,16-Feb-07,Action | Drama | Thriller,Vidhu Vinod Chopra | Abhijit Joshi | Swanand Kirkire (dialogue),Vidhu Vinod Chopra,0,2,Amitabh Bachchan , Saif Ali Khan , Sanjay Dutt , Vidya Balan
tt0461209,Ek Khiladi Ek Haseena,2005,18-Nov-05,Comedy | Crime | Thriller,Suparn Verma (story),Suparn Verma,0,2,Fardeen Khan , Koena Mitra , Kay Kay Menon , Rakhi Sawant
tt0461258,Kal: Yesterday and Tomorrow,2005,09-Dec-05,Drama | Mystery | Thriller,Ruchi Narain,Ruchi Narain,0,1,Shiney Ahuja , Murad Ali , Ahmed Chaudhary , Gopi Desai
tt0461323,Pyare Mohan,2006,21-Apr-06,Comedy | Drama | Romance,Milap Zaveri (story) | Tushar Hiranandani (story) | Milap Zaveri (screenplay) | Tushar Hiranandani (screenplay) | Milap Zaveri (dialogue),Indra Kumar | Kookie V. Gulati,0,2,Fardeen Khan , Vivek Oberoi , Esha Deol , Amrita Rao
tt0461936,Don,2006,20-Oct-06,Action | Crime | Thriller,Salim Khan (based on an original screenplay by) | Javed Akhtar (based on an original screenplay by) | Farhan Akhtar,Farhan Akhtar,1,6,Shah Rukh Khan , Priyanka Chopra , Arjun Rampal , Isha Koppikar
tt0463279,02-Oct,2003,N/A,Crime,N/A,Sunil Tiwari,0,1,Ashutosh Rana , Saadhika , Sharat Saxena , Rocky Verma
tt0464160,Chup Chup Ke,2006,09-Jun-06,Comedy | Drama | Romance,Priyadarshan (story) | Neeraj Vora (dialogue),Priyadarshan | Kookie V. Gulati,0,4,Kareena Kapoor , Shahid Kapoor , Paresh Rawal , Neha Dhupia
tt0466208,Bhairav,2001,N/A,Action,N/A,T.L.V. Prasad,0,1,Hemant Birje , Mithun Chakraborty , Jack Gaud , Brij Gopal
tt0466367,Chand Sa Roshan Chehra,2005,04-Mar-05,Romance,Jalees Sherwani,Shabah Shamsi,0,1,Samir Aftab , Talat Aziz , Tamannaah Bhatia , Kurush Deboo
tt0466398,Ssukh,2005,17-Jun-05,Comedy | Family | Romance,N/A,Kirti Kumar,0,1,Aarti Chhabria , Jackie Shroff , Mahesh Anand , Rana Jung Bahadur
tt0466460,Khosla's Nest,2006,22-Sep-06,Comedy | Crime | Drama,Jaideep Sahni (story),Dibakar Banerjee,0,4,Anupam Kher , Boman Irani , Parvin Dabas , Tara Sharma
tt0466546,The Film,2005,25-Nov-05,Drama | Thriller,Yash Chouhan (story) | Anand Dehelvi (screenplay) | Junaid Memon | Geetika Tondon (additional dialogue),Junaid Memon,0,1,Nassar Abdulla , Ravi Baswani , Rakesh Bedi , Mahima Chaudhry
tt0466580,Siskiyaan,2005,30-Sep-05,Drama | Thriller,Sanjay Chauhan | Nida Fazli (lyrics),Ashwini Chaudhary,0,1,Sanjay Chauhan , Neha Dhupia , Sachin Khedekar , Preeti Puri
tt0470398,Kasak,2005,22-Jul-05,Drama,Rajiv Babbar (screenplay) | Rajiv Babbar (story) | Sanjay Masoom (dialogue) | Sanjay Masoom (screenplay) | Neeraj Vora (screenplay),Rajiv Babbar,0,1,Lucky Ali , Meera , Mukesh Tiwari , Nandini
tt0470521,Saawan... The Love Season,2006,07-Apr-06,Romance,Saawan Kumar Tak (screenplay) | Saawan Kumar Tak (story),Saawan Kumar Tak,0,2,Salman Khan , Saloni Aswani , Kapil Jhaveri , Prem Chopra
tt0470614,Yun Hota Toh Kya Hota: What If...?,2006,21-Jul-06,Drama,Uttam Gada,Naseeruddin Shah,0,1,Konkona Sen Sharma , Irrfan Khan , Ayesha Takia , Jimmy Shergill
tt0470869,Neal 'N' Nikki,2005,09-Dec-05,Comedy | Musical | Romance,Arjun Sablok (story) | Arjun Sablok (dialogue) | Anvita Dutt Guptan (additional screenplay) | Anvita Dutt Guptan (dialogue),Arjun Sablok,0,2,Uday Chopra , Tanisha , Abhishek Bachchan , Richa Pallod
tt0471646,Darwaza Bandh Rakho,2006,04-Aug-06,Comedy | Crime | Drama,J.D. Chakravarthi (screenplay) | Snehal Dabi (dialogue) | Musharaff Ali Khan (story) | Nitin Raikwar (lyrics),J.D. Chakravarthi,0,1,Ishrat Ali , Abhay Bhargav , Snehal Dabi , Divya Dutta
tt0473310,Ram Gopal Varma's Indian Flames,2007,31-Aug-07,Action | Adventure | Comedy,Salim Khan (story) | Rahil Qazi | Ram Gopal Varma (screenplay) | Ram Gopal Varma (story),Ram Gopal Varma,0,1,Amitabh Bachchan , Mohanlal , Ajay Devgn , Vinod Jaywant
tt0473367,Jaane Tu... Ya Jaane Na,2008,04-Jul-08,Comedy | Drama | Romance,Abbas Tyrewala,Abbas Tyrewala,0,7,Imran Khan , Genelia D'Souza , Manjari Phadnis , Ayaz Khan
tt0473567,...Yahaan,2005,29-Jul-05,Romance,Sameer Kohli | Mahesh (screenplay) | Mahesh (story) | Piyush Mishra (dialogue) | Piyush Mishra (screenplay) | Sabapati (screenplay) | Sabapati (story),Shoojit Sircar,0,1,Jimmy Shergill , Minissha Lamba , Yashpal Sharma , Mukesh Tiwari
tt0475627,Shikhar,2005,30-Dec-05,Drama | Musical | Romance,Dr. Bodhisattva (dialogue) | Manohar Iyer (lyrics) | John Mathew Matthan (screenplay) | Chandrashekhar Rajit (lyrics) | Sameer (lyrics) | Anita Sarkar (lyrics) | C.K. Raajaa Chandra Sekar (lyrics) | Viju Shah (lyrics) | Mani Shankar (lyrics) | Sudhakar Sharma (lyrics) | Abbas Tyrewala (screenplay),John Mathew Matthan,0,2,Ajay Devgn , Shahid Kapoor , Bipasha Basu , Amrita Rao
tt0475645,Vaah! Life Ho Toh Aisi!,2005,23-Dec-05,Comedy | Family | Musical,Mahesh Manjrekar (story) | Kiran Kotrial (dialogue),Mahesh Manjrekar,0,2,Shahid Kapoor , Amrita Rao , Sanjay Dutt , Arshad Warsi
tt0476527,Bluffmaster!,2005,16-Dec-05,Comedy | Romance | Thriller,Rajat Arora (dialogue) | Shridhar Raghavan (story),Rohan Sippy,0,5,Abhishek Bachchan , Priyanka Chopra , Ritesh Deshmukh , Nana Patekar
tt0476550,God Tussi Great Ho,2008,15-Aug-08,Comedy | Drama | Romance,Rumi Jaffery (screenplay) | Yunus Sajawal (story),Rumi Jaffery,0,2,Amitabh Bachchan , Salman Khan , Priyanka Chopra , Anupam Kher
tt0476729,Aksar,2006,03-Feb-06,Drama | Romance,Anant Mahadevan (story),Anant Mahadevan,0,5,Rajat Bedi , Till Dilumière , Udita Goswami , Hendrik Greis
tt0476762,Big Brother,2007,01-Feb-07,Action | Crime,Guddu Dhanoa,Guddu Dhanoa,0,1,Sunny Deol , Priyanka Chopra , Vikas Anand , Manoj Bhatia
tt0476805,Malamaal Weekly,2006,10-Mar-06,Comedy | Drama | Romance,Manisha Korde (dialogue) | Priyadarshan (screenplay) | Priyadarshan (story) | Chandu Shah (story),Priyadarshan,0,7,Paresh Rawal , Om Puri , Ritesh Deshmukh , Reema Sen
tt0476819,Nehlle Pe Dehlla,2007,02-Mar-07,Comedy | Thriller,Ajay Chandhok | Yunus Sajawal (screenplay),Ajay Chandhok,0,1,Saif Ali Khan , Bipasha Basu , Neha Dhupia , Sanjay Dutt
tt0476848,Ramji Londonwaley,2005,02-Sep-05,Comedy | Drama | Family,Kamal Hassan (original story) | Sanjay Dayma (screenplay) | Madhavan (adaptation) | Madhavan (additional screenplay) | Avantika Hari (additional screenplay) | Jay Verma (dialogue: India portions) | Manish Tiwari (dialogue: India portions) | Madhavan (dialogue: London portions) | Sanjay Dayma (dialogue: London portions),Sanjay Dayma,0,1,Madhavan , Samita Bangargi , Satish Shah , Akhilendra Mishra
tt0476884,Taxi No. 9 2 11: Nau Do Gyarah,2006,24-Feb-06,Comedy | Drama | Thriller,Rajat Arora (story) | Rajat Arora | Vishal Dadlani (lyrics) | Dev Kohli (lyrics),Milan Luthria,0,5,Nana Patekar , John Abraham , Sonali Kulkarni , Sameera Reddy
tt0476888,"Tom, Dick, and Harry",2006,12-May-06,Comedy | Romance,Kamal Pandey (story) | Yunus Sajawal (story) | Ali Shah (dialogue),Deepak Tijori,0,4,Rakesh Bedi , Bobby Darling , Avtar Gill , Gulshan Grover
tt0477252,36 China Town,2006,21-Apr-06,Comedy | Mystery | Thriller,Shyam Goel (story) | Jitendra Parmar (dialogue) | Anurag Prapanna (dialogue),Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,0,5,Akshaye Khanna , Kareena Kapoor , Shahid Kapoor , Paresh Rawal
tt0477253,Aashiq Banaya Aapne: Love Takes Over,2005,02-Sep-05,Drama | Romance | Thriller,Aditya Datt (story),Aditya Datt,0,3,Tanushree Dutta , Preeti Ganguli , Emraan Hashmi , Ashwini Khalsekar
tt0477574,Bengal Tiger,2001,N/A,Action | Crime,N/A,Adarsh Jain,0,1,Sandeep Bedi , Mithun Chakraborty , Roshini Jaffery , Raushani Jaffrey
tt0477857,Sehar,2005,N/A,Action | Crime | Drama,Kabeer Kaushik,Kabeer Kaushik,0,2,Arshad Warsi , Pankaj Kapur , Mahima Chaudhry , Sushant Singh
tt0478868,Koi Mere Dil Mein Hai,2005,03-Jun-05,Drama,Humayun Mirza (screenplay),Deepak Ramsay,0,1,Dia Mirza , Sadashiv Amrapurkar , Rita Bhaduri , Birbal
tt0479674,Gumnam Qatil,2001,02-May-01,Horror,Harinam Singh,Harinam Singh,0,1,Yunus Parvez , Mahesh Raj , Ghanshyam Rohera , Rakesh
tt0480572,Pyaar Ke Side Effects,2006,15-Sep-06,Comedy | Drama | Romance,Saket Chaudhary | Pratibha Acharya (dialogue) | Vijay Krishna Acharya (dialogue),Saket Chaudhary,0,3,Rahul Bose , Mallika Sherawat , Ranvir Shorey , Sharat Saxena
tt0482305,Ek Aur Visphot,2002,N/A,Crime,M.I. Raj | Anoop Srivastava (dialogue),M.I. Raj,0,1,Makrand Deshpande , Kishori Godbole , Raza Murad , Mahavir Shah
tt0483029,Kyon?,2003,N/A,Crime,N/A,Kalpana Lajmi,0,1,Vinay Apte , Ashok Beniwal , Chaitanya Chaudhary , Rahul Dev
tt0483239,Bullet: Ek Dhamaka,2005,04-Feb-05,Action | Drama,Anand Raj Anand (lyrics) | Neha Bhasin (lyrics) | Salim Shahid (story) | Faiz Shaid (story),Irfan Khan,0,1,Benjamin Gilani , Natalya Gudkova , Iqbal Khan , Asseem Merchant
tt0483282,Marshal,2002,N/A,Action,N/A,Manish R. Khandelwal,0,1,Ishrat Ali , Liyaqat Bari , Mithun Chakraborty , Charulatha
tt0484279,Miss India: The Mystery,2003,03-Sep-03,Mystery,N/A,Pradeep Maini,0,1,Priyanka Chopra , Neha Dhupia , Dolly , Supriya Karnik
tt0485272,Salaam-E-Ishq,2007,25-Jan-07,Comedy | Drama | Musical,Nikhil Advani (screenplay) | Nikhil Advani (story) | Suresh Nair (screenplay) | Saurabh Shukla (script),Nikhil Advani,0,1,Salman Khan , Priyanka Chopra , Anil Kapoor , Juhi Chawla
tt0485466,Jawani Diwani: A Youthful Joyride,2006,06-Jan-06,Romance,Pradeep Tiwari (dialogue) | Pradeep Tiwari (story),Manish Sharma,0,2,Emraan Hashmi , Celina Jaitly , Hrishitaa Bhatt , Mahesh Manjrekar
tt0485513,"Main, Meri Patni... Aur Woh!",2005,07-Oct-05,Comedy | Drama | Romance,Gunjan Joshi (story) | Rajpal Yadav (story) | Ashok Khanna (screenplay) | Pankaj Saraswat (screenplay) | Pankaj Saraswat (dialogue),Chandan Arora,0,1,Naseeruddin Shah , Rajpal Yadav , Rituparna Sengupta , Kay Kay Menon
tt0485522,Umrao Jaan,2006,03-Nov-06,Drama | Romance,J.P. Dutta (screenplay) | O.P. Dutta (story) | Mirza Muhammad Hadi Ruswa (novel),J.P. Dutta,0,1,Aishwarya Rai Bachchan , Shabana Azmi , Sunil Shetty , Abhishek Bachchan
tt0485551,Time Pass,2005,N/A,Romance,Chander Mishra,Chander Mishra,0,1,Sherlyn Chopra , Tanaaz Currim Irani , Adi Irani , Monica Patel
tt0486615,London Dreams,2009,30-Oct-09,Musical,Ritesh Shah (dialogue) | Suresh Nair (story),Vipul Amrutlal Shah,0,2,Salman Khan , Om Puri , Ajay Devgn , Dilyana Bouklieva
tt0487148,Chand Bujh Gaya,2005,18-Mar-05,Drama | Thriller,Zuber Dr. (story) | Qamruddin Falak (story),Sharique Minhaj,0,1,Mukesh Ahuja , Ishrat Ali , Aliza , Neha Bam
tt0487149,Chetna: The Excitement,2005,24-Jun-05,Thriller,N/A,N/A,0,1,Jatin Grewal , Navneet Kaur , Kiran Kumar , Payal Rohatgi
tt0488287,Darwaza,2002,N/A,Horror,Bashir Babar,Kanti Shah,0,1,Arun Mathur , Anil Nagrath , Amit Pachori , Sapna
tt0488316,Mazaa Mazaa,2005,N/A,Romance,T.L.V. Prasad,T.L.V. Prasad,0,1,Farid Amiri , Mridula Baruah , Pankaj Berry , Camila Bordonaba
tt0488381,Corporate,2006,07-Jul-06,Drama,Madhur Bhandarkar (screenplay) | Ajay Monga (screenplay) | Sandeep Nath (lyrics) | Niranjan Patwardhan (additional screenplay) | Manoj Tyagi (screenplay),Madhur Bhandarkar,0,4,Bipasha Basu , Kay Kay Menon , Raj Babbar , Rajat Kapoor
tt0488414,Omkara,2006,28-Jul-06,Action | Crime | Drama,Vishal Bhardwaj (screenplay) | Robin Bhatt (screenplay) | Abhishek Chaubey (screenplay) | Vishal Bhardwaj (dialogue) | William Shakespeare (play),Vishal Bhardwaj,0,2,Ajay Devgn , Kareena Kapoor , Saif Ali Khan , Konkona Sen Sharma
tt0488798,Welcome,2007,21-Dec-07,Comedy | Crime | Drama,Anees Bazmee | Rajeev Kaul,Anees Bazmee,0,7,Akshay Kumar , Nana Patekar , Anil Kapoor , Mallika Sherawat
tt0488836,Hanuman,2005,21-Oct-05,Animation,Milind Ukey,V.G. Samant | Milind Ukey,0,5,Archi , Rajesh Jolly , Mukesh Khanna , Sushmita Mukherjee
tt0488840,Koi Aap Sa: But Lovers Have to Be Friends,2005,14-Oct-05,Comedy | Drama | Romance,Mahesh Pandey (screenplay) | Sameer (lyrics) | Dheeraj Sarna (dialogue),Partho Mitra,0,1,Aftab Shivdasani , Anita Hassandani , Dipannita Sharma , Himanshu Malik
tt0488906,Zinda,2006,12-Jan-06,Action | Adventure | Drama,Vishal Dadlani (lyrics) | Sanjay Gupta (screenplay) | Anwar Maqsood (lyrics) | Virag Mishra (lyrics) | Suresh Nair (screenplay) | Kamlesh Pandey (dialogues),Sanjay Gupta,0,2,Sanjay Dutt , John Abraham , Lara Dutta , Celina Jaitly
tt0488976,C U at 9,2005,25-Jun-05,Drama | Horror | Mystery,N/A,Marlon Rodrigues,0,1,Isaiah , Malavikka , Kanksha , Marlon Rodrigues
tt0489028,Double Cross: Ek Dhoka,2005,12-Jul-05,Comedy,N/A,Vicky Tejwani,0,1,Ayesha Jhulka , Negar Khan , Sahil Khan,
tt0489486,"Good Boy, Bad Boy",2007,11-May-07,Comedy | Musical | Romance,Ashwini Chaudhary (story),Ashwini Chaudhary,0,2,Tusshar Kapoor , Emraan Hashmi , Isha Sharvani , Tanushree Dutta
tt0489560,Shaadi Se Pehle,2006,07-Apr-06,Comedy | Musical | Romance,Sanjay Chhel | Satish Kaushik (screenplay),Satish Kaushik,0,2,Akshaye Khanna , Ayesha Takia , Mallika Sherawat , Sunil Shetty
tt0490170,Love Story 2050,2008,04-Jul-08,Action | Adventure | Drama,Harry Baweja (story) | Bhavani Iyer (additional screenplay) | Mayur Puri (dialogue) | Karan Razdan (additional screenplay) | Prem Soni (additional screenplay) | Suparn Verma (additional screenplay),Harry Baweja,0,1,Harman Baweja , Priyanka Chopra , Boman Irani , Archana Puran Singh
tt0490210,Sarkar Raj,2008,06-Jun-08,Action | Crime | Drama,Prashant Pandey,Ram Gopal Varma,1,3,Amitabh Bachchan , Abhishek Bachchan , Aishwarya Rai Bachchan , Ravi Kale
tt0490417,Gangobai,2002,12-Aug-02,Action,Bashir Babar,Jitendra Chawda,0,1,Prithvi , Satnam Kaur , Durgesh Nandni , Kiran Kumar
tt0490434,Kaaboo,2002,N/A,Action,N/A,Vicky Ranawat,0,1,Rajat Bedi , Sudesh Berry , Abhay Bhargav , Ishwar
tt0490454,Meri Aashiqui,2005,N/A,Romance,N/A,N/A,0,1,Rahul Roy , Himani Shivpuri , Prithvi Zutshi,
tt0490475,Raghu More: Bachelor of Hearts,2003,N/A,Comedy,Iqbal Raj,Iqbal Raj,0,1,Anamika Goel , Sonika Kapoor , Mangala Kenkre , Faraha Khan
tt0491724,Prarambh,2004,13-Aug-04,Drama,Kumar Dave (screenplay),Kumar Dave,0,1,Mukesh Bhatt , Shama Deshpande , Sanjay Gandhi , Vijay Gupta
tt0493417,Fool N Final,2007,01-Jun-07,Action | Comedy | Romance,Umesh Shukla | Neeraj Vora (screenplay),Ahmed Khan,0,2,Shahid Kapoor , Ayesha Takia , Vivek Oberoi , Sunny Deol
tt0493437,Apna Sapna Money Money,2006,10-Nov-06,Comedy | Musical | Romance,Sangeeth Sivan (story),Sangeeth Sivan,0,5,Bobby Darling , Ritesh Deshmukh , Avtar Gill , Vrajesh Hirjee
tt0494290,Vivah,2006,10-Nov-06,Drama | Family | Musical,Aash Karan Atal (dialogue) | Sooraj R. Barjatya (story),Sooraj R. Barjatya,0,8,Shahid Kapoor , Amrita Rao , Anupam Kher , Alok Nath
tt0495022,Ankahee,2006,19-May-06,Drama | Romance | Thriller,Vikram Bhatt (screenplay) | Vikram Bhatt | Girish Dhamija (dialogue) | Vinay (screenplay) | Yash (screenplay),Vikram Bhatt,0,1,Aftab Shivdasani , Ameesha Patel , Esha Deol , Amin Hajee
tt0495032,Gangster,2006,28-Apr-06,Crime | Drama | Mystery,Mahesh Bhatt (story) | Girish Dhamija (dialogue) | Anurag Basu (screenplay),Anurag Basu,0,5,Kangana Ranaut , Shiney Ahuja , Emraan Hashmi , Gulshan Grover
tt0495034,Golmaal: Fun Unlimited,2006,14-Jul-06,Comedy,Neeraj Vora,Rohit Shetty,0,6,Ajay Devgn , Arshad Warsi , Sharman Joshi , Tusshar Kapoor
tt0497606,Dansh,2005,02-Sep-05,Drama,Anish,Kamika Verma | Kanika Verma,0,1,Kay Kay Menon , Sonali Kulkarni , Aditya Srivastava , Vijay Raj
tt0497887,Bhola in Bollywood,2004,15-Oct-04,Comedy,Sumbul Gazi,Sumbul Gazi,0,1,Ali Asghar , Raj Babbar , Suresh Chatwal , Avtar Gill
tt0499041,Kalyug,2005,09-Dec-05,Action | Crime | Drama,Jay Dixit (dialogue) | Anand Sivakumaran (screenplay) | Mohit Suri (story),Mohit Suri,0,5,Kunal Khemu , Deepal Shaw , Smiley Suri , Atul Parchure
tt0499375,Guru,2007,12-Jan-07,Biography | Drama | Musical,Mani Ratnam (screenplay) | Vijay Krishna Acharya (dialogue) | Anurag Kashyap (additional dialogue) | Sujatha (additional dialogue) | Suhasini (additional dialogue),Mani Ratnam,0,6,Mithun Chakraborty , Abhishek Bachchan , Aishwarya Rai Bachchan , Madhavan
tt0758053,Saawariya,2007,09-Nov-07,Drama | Musical | Romance,Fyodor Dostoevsky (story) | Prakash Kapadia | Vibhu Puri (additional screenplay & dialogue) | Shailey Sharma (additional screenplay & dialogue),Sanjay Leela Bhansali,0,1,Ranbir Kapoor , Sonam Kapoor , Salman Khan , Rani Mukerji
tt0770214,Kabul Express,2006,15-Dec-06,Action | Comedy | Drama,Kabir Khan | Sandeep Srivastava (additional dialogue),Kabir Khan,0,2,John Abraham , Arshad Warsi , Salman Shahid , Hanif Hum Ghum
tt0779768,Teesri Aankh: The Hidden Camera,2006,03-Mar-06,Action | Thriller,Harry Baweja (story) | Harry Baweja (screenplay) | Pathik Vats (dialogue) | Sameer (lyrics) | Nitin Arora (lyrics) | Earl D'Souza (lyrics) | Karmjeet Kadhowala (lyrics),Harry Baweja,0,1,Sunny Deol , Ameesha Patel , Neha Dhupia , Mukesh Rishi
tt0795434,Namastey London,2007,23-Mar-07,Comedy | Drama | Romance,Suresh Nair | Ritesh Shah (dialogue),Vipul Amrutlal Shah,0,5,Akshay Kumar , Katrina Kaif , Rishi Kapoor , Clive Standen
tt0800956,Life in a Metro,2007,11-May-07,Comedy | Drama | Romance,Anurag Basu (story) | Sanjeev Dutta (dialogue),Anurag Basu,0,5,Dharmendra , Irrfan Khan , Konkona Sen Sharma , Kay Kay Menon
tt0800981,Anthony Kaun Hai?,2006,04-Aug-06,Comedy | Thriller,Soumik Sen,Raj Kaushal,0,1,Sanjay Dutt , Arshad Warsi , Minissha Lamba , Anusha Dhandekar
tt0805184,Bhagam Bhag,2006,22-Dec-06,Comedy | Mystery | Romance,Neeraj Vora,Priyadarshan,0,6,Akshay Kumar , Govinda , Paresh Rawal , Lara Dutta
tt0806088,Heyy Babyy,2007,24-Aug-07,Comedy | Drama,Sajid Khan (story) | Sajid Khan (screenplay) | Milap Zaveri (screenplay) | Renuka Kunzru (screenplay) | Milap Zaveri (dialogue),Sajid Khan,0,6,Akshay Kumar , Vidya Balan , Fardeen Khan , Ritesh Deshmukh
tt0807758,Partner,2007,20-Jul-07,Comedy | Romance,Shabbir Ahmed (lyrics) | Sanjay Chhel (dialogue) | David Dhawan (screenplay) | Yunus Sajawal (screenplay) | Jalees Sherwani (lyrics),David Dhawan,0,7,Salman Khan , Govinda , Lara Dutta , Katrina Kaif
tt0808306,Honeymoon Travels Pvt. Ltd.,2007,23-Feb-07,Comedy | Drama | Romance,Reema Kagti | Anurag Kashyap (dialogue),Reema Kagti,0,4,Ranvir Shorey , Dia Mirza , Abhay Deol , Minissha Lamba
tt0810058,Aap Ki Khatir,2006,25-Aug-06,Romance,Sunil Munshi,Dharmesh Darshan,0,1,Akshaye Khanna , Priyanka Chopra , Ameesha Patel , Dino Morea
tt0811066,Shootout at Lokhandwala,2007,25-May-07,Action | Crime | Drama,Apoorva Lakhia | Suresh Nair | Raj Vasant (Dialogue),Apoorva Lakhia,0,5,Sanjay Dutt , Amitabh Bachchan , Arbaaz Khan , Sunil Shetty
tt0813539,Mr Prime Minister,2005,31-Dec-05,Comedy,Dev Anand,Dev Anand,0,1,Dev Anand , Prem Chopra , Milind Gunaji , A.K. Hangal
tt0813540,Naksha,2006,08-Sep-06,Action | Adventure,Milap Zaveri (story) | Tushar Hiranandani (story) | Milap Zaveri (dialogue),Sachin Bajaj,0,1,Sunny Deol , Vivek Oberoi , Sameera Reddy , Jackie Shroff
tt0814014,Apne,2007,29-Jun-07,Drama | Sport,Neeraj Pathak (screenplay) | Neeraj Pathak (story),Anil Sharma,0,4,Dharmendra , Sunny Deol , Bobby Deol , Shilpa Shetty
tt0814082,Dil Diya Hai,2006,08-Sep-06,Drama | Romance | Thriller,Mudassar Aziz (screenplay) | Aditya Datt | Vinay Mudgil (screenplay) | Neeraj Pathak (screenplay) | Sameer (lyrics),Aditya Datt,0,1,Emraan Hashmi , Ashmit Patel , Geeta Basra , Mithun Chakraborty
tt0814158,Ishq Qayamat,2004,20-Aug-04,Thriller,Raghu Menon (story) | Deepak Sneh,V. Menon,0,1,Suman Ranganathan , Milind Gunaji , Deepak Jethi , Kashmira Shah
tt0814295,Rocky,2006,22-Sep-06,Action | Drama | Romance,Janak (dialogue) | Suresh Krishna (screenplay) | Hriday Lani (dialogue) | Sameer (lyrics),Suresh Krishna,0,1,Zayed Khan , Isha Sharvani , Minissha Lamba , Rajat Bedi
tt0816657,Speed,2007,19-Oct-07,Action | Drama | Romance,Girish Dhamija (dialogue) | Eric Pillai (lyrics) | Mayur Pillai (lyrics) | Mayur Puri (lyrics),Vikram Bhatt,0,1,Urmila Matondkar , Sanjay Suri , Zayed Khan , Aftab Shivdasani
tt0819810,Traffic Signal,2007,02-Feb-07,Drama,Madhur Bhandarkar (dialogue) | Madhur Bhandarkar (screenplay) | Madhur Bhandarkar (story) | Nishant A Bhuse (story) | Sachin Yardi (dialogue) | Sachin Yardi (screenplay) | Sachin Yardi (story),Madhur Bhandarkar,0,4,Kunal Khemu , Neetu Chandra , Upendra Limaye , Ranvir Shorey
